POI_ID,NAME,LAT,LON
1130109447,Ah. Neureither Karlsruhe GmbH,49.03247,8.35896
1039893134,Schillerschule,49.00777,8.41509
1039823167,St. Valentin,49.00593,8.32628
1174481942,Fächerrad,49.01128,8.42337
1137439476,Sparkasse Karlsruhe Ettlingen,49.00701,8.40376
1192103983,Autohaus Kuhn GmbH,49.03312,8.35929
1174481976,Fächerrad,49.00114,8.38454
1179906945,Löwen-Apotheke am Marktplatz,49.00957,8.40444
1011541580,Hallhuber,49.00946,8.40624
1178852031,Maria-Hannelore Pfau,49.00444,8.38243
1115829099,Sparda-Bank Baden-Württemberg eG,49.0044,8.40957
1164922636,DER Deutsches Reisebüro,49.01775,8.38087
1104075167,Deichmann,49.00503,8.4464
1039243410,Bernstein,48.99519,8.35236
1070067519,Stadtbahn Eckenerstraße,49.00522,8.34962
50609433,Durlacher Allee,49.00482,8.44626
1058713708,Armbruster Back-Shop,49.00773,8.38578
50611214,Sandkorn-Theater Karlsruhe,49.01044,8.38464
1164125662,Postbank Immobilien GmbH,49.00561,8.4049
1108696543,Friseur Style,49.01048,8.39514
1192830165,Diwan,48.99736,8.41078
50612206,Europaplatz,49.01004,8.39427
1112142136,Die Kornblume,48.99285,8.39044
1039243179,Crazy Horse,49.01051,8.40703
1108710016,Haar-Schmitt,49.01127,8.36197
1005222842,Ev. Kindergarten Neureut,49.03213,8.38635
1058556678,Dr. med. dent. Walther Engel,49.00472,8.37354
1017890555,Volksbank Karlsruhe,48.9974,8.40429
1024126489,"LIDL, Kaiserstraße",49.01001,8.39462
1192311739,K2 Döner&Pizza,49.00944,8.40744
1024643544,Volksbank Karlsruhe eG Filiale Nordstadt,49.0209,8.38655
1108686979,new hairstore,49.00738,8.40666
1070067173,Stadtbahn Yorckstraße,49.01099,8.3761
1132504725,Leiser,49.00564,8.40312
800753696,Augusta-Apotheke,49.00228,8.39423
800763961,Stadtkirche,49.00857,8.40397
1131730989,Südstadtgrünzug,48.99997,8.40403
800765287,Taj Palace,49.00406,8.39458
1070618900,Apollo Optik,49.00977,8.39974
1108687013,Swetlana Haarstudio,48.99518,8.39019
1164824931,Hermes PaketShop,48.99599,8.3939
57561448,OMV,49.00563,8.37901
1193011254,Zebra,48.99819,8.40395
1070118303,Lang Automobile GmbH,49.00806,8.44297
1164824935,Hermes PaketShop,49.01059,8.37949
800056134,Sparda-Bank Baden-Württemberg,49.00564,8.40332
800756235,Bücher am Kronenplatz,49.00909,8.41027
1100919562,Depot,49.00564,8.40312
1017393316,Hauptbahnhof P8,48.99168,8.39943
50612640,Oberrheinisches Dichtermuseum,49.0116,8.38329
1131753206,bft,49.01092,8.35768
57565781,Sankt-Vincentius-Kliniken I,48.99862,8.38932
50605070,acora Hotel und Wohnen,49.0077,8.38568
1104084911,Foot Locker,49.0098,8.39911
1099935285,XXXL Mann Mobilia Karlsruhe,49.00393,8.44439
1164824927,Hermes PaketShop,48.99172,8.37507
1110490889,Sparkasse Karlsruhe Ettlingen,49.00915,8.40356
1017890524,BBBank,49.01738,8.44337
1100506312,Metro,48.99769,8.3717
1005227354,Kath. Kindergarten St. Hildegard,48.99675,8.39829
800766830,Santander CONSUMER BANK,49.00947,8.40687
1039243182,Wirtshaus zum Braustüble,49.00661,8.38169
1070455913,Telekom Shop,49.01002,8.39533
800056138,Weltbild,49.00564,8.40332
898514423,Werner-von-Siemens-Schule,49.03052,8.37117
1039243398,Bistro Harlekin,49.01609,8.36228
1149443684,ACHAT Plaza,49.00566,8.41024
800762209,Marien-Apotheke am Werderplatz,49.00137,8.40813
1112142133,Blumen Glücksklee,49.00535,8.35605
1132035568,B.O.C.,49.01104,8.35306
1010054599,Wiener Feinbäcker Heberer GmbH,48.99449,8.4016
1192291858,Ditib Zentralmoschee Karlsruhe,49.00752,8.43912
800754421,Wirtshaus Wolfbräu,49.0016,8.40789
1070085735,Stadtbahn Sinsheimer Straße,49.02076,8.44471
800762340,Commerzbank,49.00832,8.40205
1039104947,Jack Wolfskin,49.00564,8.40312
57540958,Wienerwald,49.01086,8.37495
57568148,Sankt-Vincentius-Kliniken I-Notaufnahme,48.99862,8.38932
1148121266,JACK & JONES,49.00988,8.39815
1104118465,Jeans-Halle Karlsruhe,49.01015,8.39158
1112420100,Autohaus Graf Hardenberg GmbH,49.00833,8.41715
1039879086,dm,49.00784,8.43925
1039243401,Sportgaststätte TSV Grünwinkel,49.00095,8.35161
1039228303,Fünf,49.03301,8.39147
1070132237,Stadtbahn Karlsruhe-West,49.00197,8.36287
1024168213,BBBank,49.00484,8.44622
1178851191,Dr. med. Bernhard Kessler,48.9982,8.39383
1132034539,Ride your Bike,48.99923,8.40499
800766372,La Corona,49.00816,8.40952
1039814540,Karlshochschule,49.00659,8.39464
1024643683,Volksbank Karlsruhe eG Filiale Am Mühlburger Tor,49.0104,8.38366
50611597,Kongresszentrum Karlsruhe,49.00294,8.39972
1070084712,Stadtbahn Kurt-Schumacher-Straße,49.0302,8.37618
1192312184,Miad,49.01022,8.39789
800765758,Santander CONSUMER BANK,49.00947,8.40687
1039266237,Bäckerei Konditorei Walter Brauss,48.99989,8.39401
50611455,Stadtgarten,48.99904,8.40192
1039506026,Nutzfahrzeug-Zentrum Karlsruhe,48.99695,8.34609
50606082,Schlosshotel Karlsruhe,48.99507,8.40195
57565932,Autohaus Ph. Hatzner GmbH,48.99634,8.41005
1039893097,Nebeniusschule,48.99734,8.40769
1108398615,Runners Point,49.00979,8.40005
1039877198,ROSSMANN,49.0099,8.39788
1111956122,Woolworth,49.01144,8.36219
1132034815,Mike's Bike Guide,49.00883,8.37241
1165961651,Atelier Küchen und Hausgeräte,49.00515,8.39472
1164958751,Santo's Cocktailbar,49.00134,8.39427
1039104950,H&M,49.00976,8.39999
1011542526,Adler,48.99171,8.37507
1148861305,Flinkster-Hauptbahnhof 1 (Hauptausgang),48.99446,8.40148
979355722,SATURN,49.01005,8.39469
50603872,Umberto Prima,49.01128,8.39654
1164919039,dm,49.01163,8.35214
57561516,Erdbeermund,49.00436,8.40966
1178852341,Dr. med. Harald Dietsche,48.99914,8.39393
1112140396,Blumenparadies Hatice Erdis,49.01427,8.36
1148414183,Primark,49.01001,8.39462
1039892870,Grund-und Hauptschule Daxlanden,49.00519,8.33309
1031198238,Evangel. Kindergarten,48.99905,8.41001
1070063448,Stadtbahn Ettlinger Tor/Staatstheater,49.00473,8.40348
